event_date,event_name,device_category,traffic_source,item_category,event_count,unique_users,total_revenue
2020-11-06,begin_checkout,desktop,direct,Home,20,15,0
2020-11-06,begin_checkout,mobile,google,Beauty,24,15,0
2020-11-06,begin_checkout,mobile,google,Toys,19,13,0
2020-11-06,begin_checkout,tablet,organic,Electronics,11,7,0
2020-11-06,purchase,desktop,direct,Home,12,9,759.58
2020-11-06,purchase,mobile,direct,Apparel,4,3,347.78
2020-11-07,page_view,desktop,google,Apparel,50,14,0
2020-11-07,page_view,desktop,google,Electronics,43,15,0
2020-11-07,page_view,desktop,google,Home,576,223,0
2020-11-07,page_view,desktop,google,Sports,67,21,0
2020-11-07,page_view,desktop,google,Books,131,41,0
2020-11-07,page_view,desktop,google,Toys,71,18,0
2020-11-07,page_view,desktop,direct,Apparel,22,8,0
2020-11-07,page_view,desktop,social,Apparel,24,8,0
2020-11-07,page_view,desktop,social,Home,97,31,0
2020-11-07,page_view,desktop,social,Sports,13,4,0
2020-11-07,page_view,desktop,social,Toys,30,7,0
2020-11-07,page_view,desktop,organic,Apparel,11,3,0
2020-11-07,page_view,desktop,organic,Home,34,10,0
2020-11-07,page_view,desktop,organic,Sports,59,21,0
2020-11-07,page_view,desktop,organic,Books,94,32,0
2020-11-07,page_view,desktop,email,Books,20,5,0
2020-11-07,page_view,mobile,google,Apparel,4,1,0
2020-11-07,page_view,mobile,google,Electronics,38,15,0
2020-11-07,page_view,mobile,google,Books,42,14,0
2020-11-07,page_view,mobile,google,Beauty,104,38,0
2020-11-07,page_view,mobile,google,Toys,86,22,0
2020-11-07,page_view,mobile,direct,Books,17,4,0
2020-11-07,page_view,mobile,direct,Beauty,81,18,0
2020-11-07,page_view,mobile,direct,Toys,85,25,0
2020-11-07,page_view,mobile,social,Home,26,8,0
2020-11-07,page_view,mobile,social,Sports,13,4,0
2020-11-07,page_view,mobile,social,Beauty,76,24,0
2020-11-07,page_view,mobile,social,Toys,128,50,0
2020-11-07,page_view,mobile,organic,Electronics,87,34,0
2020-11-07,page_view,mobile,organic,Home,38,12,0
2020-11-07,page_view,mobile,organic,Beauty,10,3,0
2020-11-07,page_view,mobile,organic,Toys,76,22,0
2020-11-07,page_view,mobile,email,Home,21,6,0
2020-11-07,page_view,mobile,email,Books,211,52,0
2020-11-07,page_view,tablet,google,Apparel,71,19,0
2020-11-07,page_view,tablet,google,Sports,10,3,0
2020-11-07,page_view,tablet,google,Toys,698,186,0
2020-11-07,page_view,tablet,direct,Books,108,41,0
2020-11-07,page_view,tablet,direct,Beauty,14,6,0
2020-11-07,page_view,tablet,direct,Toys,45,10,0
2020-11-07,page_view,tablet,social,Apparel,67,17,0
2020-11-07,page_view,tablet,organic,Home,28,11,0
2020-11-07,view_item,desktop,google,Apparel,123,57,0
2020-11-07,view_item,desktop,google,Electronics,8,3,0
2020-11-07,view_item,desktop,google,Books,17,8,0
2020-11-07,view_item,desktop,google,Beauty,7,4,0
2020-11-07,view_item,desktop,google,Toys,18,8,0
2020-11-07,view_item,desktop,direct,Home,67,27,0
2020-11-07,view_item,desktop,social,Home,14,5,0
2020-11-07,view_item,desktop,social,Beauty,35,14,0
2020-11-07,view_item,desktop,organic,Sports,63,33,0
2020-11-07,view_item,desktop,organic,Books,16,8,0
2020-11-07,view_item,mobile,google,Apparel,23,9,0
2020-11-07,view_item,mobile,google,Books,59,22,0
2020-11-07,view_item,mobile,direct,Electronics,18,10,0
2020-11-07,view_item,mobile,direct,Home,71,37,0
2020-11-07,view_item,mobile,direct,Toys,18,10,0
2020-11-07,view_item,mobile,organic,Apparel,13,6,0
2020-11-07,view_item,mobile,organic,Electronics,31,15,0
2020-11-07,view_item,mobile,organic,Home,85,38,0
2020-11-07,view_item,mobile,organic,Sports,7,4,0
2020-11-07,view_item,mobile,organic,Books,14,7,0
2020-11-07,view_item,tablet,google,Beauty,107,50,0
2020-11-07,view_item,tablet,direct,Apparel,31,14,0
2020-11-07,view_item,tablet,email,Electronics,3,1,0
2020-11-07,add_to_cart,desktop,google,Home,10,5,0
2020-11-07,add_to_cart,desktop,google,Beauty,2,1,0
2020-11-07,add_to_cart,desktop,direct,Sports,28,17,0
2020-11-07,add_to_cart,desktop,organic,Electronics,10,5,0
2020-11-07,add_to_cart,desktop,organic,Sports,15,7,0
2020-11-07,add_to_cart,desktop,organic,Books,18,11,0
2020-11-07,add_to_cart,mobile,google,Home,12,7,0
2020-11-07,add_to_cart,mobile,google,Beauty,41,26,0
2020-11-07,add_to_cart,mobile,social,Home,12,6,0
2020-11-07,add_to_cart,tablet,social,Apparel,9,5,0
2020-11-07,begin_checkout,desktop,google,Apparel,5,3,0
2020-11-07,begin_checkout,desktop,social,Books,7,4,0
2020-11-07,begin_checkout,desktop,organic,Apparel,7,5,0
2020-11-07,begin_checkout,mobile,google,Beauty,27,15,0
2020-11-07,begin_checkout,tablet,organic,Apparel,2,1,0
2020-11-07,purchase,desktop,google,Books,9,7,166.74
2020-11-07,purchase,desktop,google,Beauty,6,4,156.46
2020-11-08,page_view,desktop,google,Electronics,24,6,0
2020-11-08,page_view,desktop,google,Home,51,14,0
2020-11-08,page_view,desktop,google,Beauty,23,5,0
2020-11-08,page_view,desktop,google,Toys,177,37,0
2020-11-08,page_view,desktop,direct,Apparel,141,47,0
2020-11-08,page_view,desktop,direct,Home,86,18,0
2020-11-08,page_view,desktop,direct,Beauty,262,79,0
2020-11-08,page_view,desktop,direct,Toys,27,8,0
2020-11-08,page_view,desktop,social,Electronics,13,3,0
2020-11-08,page_view,desktop,social,Beauty,204,45,0
2020-11-08,page_view,desktop,social,Toys,44,15,0
2020-11-08,page_view,desktop,organic,Apparel,51,19,0
2020-11-08,page_view,desktop,organic,Home,10,2,0
2020-11-08,page_view,desktop,organic,Sports,61,20,0
2020-11-08,page_view,desktop,organic,Books,78,24,0
2020-11-08,page_view,desktop,organic,Beauty,165,65,0
2020-11-08,page_view,desktop,organic,Toys,31,8,0
2020-11-08,page_view,desktop,email,Apparel,46,15,0
2020-11-08,page_view,desktop,email,Home,34,11,0
2020-11-08,page_view,mobile,google,Apparel,54,12,0
2020-11-08,page_view,mobile,google,Electronics,184,55,0
2020-11-08,page_view,mobile,google,Home,50,19,0
2020-11-08,page_view,mobile,google,Sports,119,41,0
2020-11-08,page_view,mobile,google,Toys,70,17,0
2020-11-08,page_view,mobile,direct,Electronics,45,16,0
2020-11-08,page_view,mobile,direct,Books,972,373,0
2020-11-08,page_view,mobile,social,Apparel,42,14,0
2020-11-08,page_view,mobile,social,Toys,19,5,0
2020-11-08,page_view,mobile,organic,Apparel,11,3,0
2020-11-08,page_view,mobile,organic,Electronics,29,8,0
2020-11-08,page_view,mobile,organic,Home,122,35,0
2020-11-08,page_view,mobile,organic,Sports,28,9,0
2020-11-08,page_view,mobile,organic,Beauty,66,17,0
2020-11-08,page_view,mobile,email,Apparel,55,14,0
2020-11-08,page_view,tablet,google,Apparel,139,49,0
2020-11-08,page_view,tablet,google,Electronics,31,7,0
2020-11-08,page_view,tablet,google,Sports,89,27,0
2020-11-08,page_view,tablet,direct,Beauty,205,59,0
2020-11-08,page_view,tablet,social,Electronics,25,6,0
2020-11-08,page_view,tablet,social,Home,15,6,0
2020-11-08,page_view,tablet,organic,Apparel,472,119,0
2020-11-08,page_view,tablet,organic,Electronics,30,6,0
2020-11-08,page_view,tablet,organic,Toys,240,65,0
2020-11-08,page_view,tablet,email,Sports,26,7,0
2020-11-08,page_view,tablet,email,Books,13,4,0
2020-11-08,view_item,desktop,google,Apparel,83,37,0
2020-11-08,view_item,desktop,google,Electronics,50,24,0
2020-11-08,view_item,desktop,google,Sports,11,4,0
2020-11-08,view_item,desktop,google,Books,74,37,0
2020-11-08,view_item,desktop,google,Beauty,42,20,0
2020-11-08,view_item,desktop,direct,Electronics,8,4,0
2020-11-08,view_item,desktop,direct,Sports,9,4,0
2020-11-08,view_item,desktop,social,Apparel,5,2,0
2020-11-08,view_item,desktop,organic,Electronics,10,4,0
2020-11-08,view_item,mobile,google,Apparel,207,83,0
2020-11-08,view_item,mobile,google,Electronics,31,17,0
2020-11-08,view_item,mobile,google,Books,73,30,0
2020-11-08,view_item,mobile,direct,Electronics,71,37,0
2020-11-08,view_item,mobile,direct,Sports,170,64,0
2020-11-08,view_item,mobile,social,Sports,34,13,0
2020-11-08,view_item,mobile,social,Beauty,16,7,0
2020-11-08,view_item,mobile,organic,Apparel,66,30,0
2020-11-08,view_item,mobile,email,Apparel,37,17,0
2020-11-08,view_item,mobile,email,Home,70,36,0
2020-11-08,view_item,mobile,email,Books,32,17,0
2020-11-08,view_item,tablet,google,Apparel,20,10,0
2020-11-08,view_item,tablet,google,Sports,25,12,0
2020-11-08,view_item,tablet,direct,Books,11,6,0
2020-11-08,view_item,tablet,direct,Beauty,44,18,0
2020-11-08,add_to_cart,desktop,google,Home,23,12,0
2020-11-08,add_to_cart,desktop,google,Books,23,14,0
2020-11-08,add_to_cart,desktop,direct,Apparel,8,5,0
2020-11-08,add_to_cart,desktop,direct,Electronics,22,11,0
2020-11-08,add_to_cart,desktop,organic,Sports,31,19,0
2020-11-08,add_to_cart,mobile,social,Electronics,12,7,0
2020-11-08,add_to_cart,mobile,organic,Home,37,20,0
2020-11-08,add_to_cart,mobile,email,Toys,11,7,0
2020-11-08,add_to_cart,tablet,google,Toys,70,43,0
2020-11-08,add_to_cart,tablet,social,Toys,4,2,0
2020-11-08,begin_checkout,desktop,google,Beauty,7,5,0
2020-11-08,begin_checkout,mobile,google,Electronics,8,5,0
2020-11-08,begin_checkout,mobile,organic,Apparel,15,10,0
2020-11-08,begin_checkout,tablet,email,Electronics,8,5,0
2020-11-08,begin_checkout,tablet,email,Home,6,4,0
2020-11-08,purchase,tablet,direct,Home,11,9,583.19
2020-11-09,page_view,desktop,google,Electronics,279,104,0
2020-11-09,page_view,desktop,google,Home,97,23,0
2020-11-09,page_view,desktop,google,Sports,48,10,0
2020-11-09,page_view,desktop,google,Books,118,36,0
2020-11-09,page_view,desktop,google,Beauty,26,10,0
2020-11-09,page_view,desktop,direct,Electronics,88,33,0
2020-11-09,page_view,desktop,direct,Home,167,40,0
2020-11-09,page_view,desktop,direct,Sports,180,60,0
2020-11-09,page_view,desktop,direct,Books,21,8,0
2020-11-09,page_view,desktop,direct,Toys,28,7,0
2020-11-09,page_view,desktop,social,Apparel,60,12,0
2020-11-09,page_view,desktop,social,Home,24,8,0
2020-11-09,page_view,desktop,social,Sports,84,23,0
2020-11-09,page_view,desktop,organic,Apparel,17,5,0
2020-11-09,page_view,desktop,organic,Electronics,11,4,0
2020-11-09,page_view,desktop,organic,Books,65,15,0
2020-11-09,page_view,desktop,organic,Beauty,55,18,0
2020-11-09,page_view,desktop,organic,Toys,23,7,0
2020-11-09,page_view,mobile,google,Apparel,108,40,0
2020-11-09,page_view,mobile,google,Electronics,110,25,0
2020-11-09,page_view,mobile,google,Books,96,21,0
2020-11-09,page_view,mobile,google,Beauty,78,24,0
2020-11-09,page_view,mobile,google,Toys,8,2,0
2020-11-09,page_view,mobile,direct,Apparel,79,22,0
2020-11-09,page_view,mobile,direct,Electronics,34,12,0
2020-11-09,page_view,mobile,social,Home,13,4,0
2020-11-09,page_view,mobile,social,Beauty,138,49,0
2020-11-09,page_view,mobile,social,Toys,18,5,0
2020-11-09,page_view,mobile,organic,Apparel,22,7,0
2020-11-09,page_view,mobile,organic,Electronics,35,9,0
2020-11-09,page_view,mobile,organic,Books,35,10,0
2020-11-09,page_view,mobile,organic,Beauty,51,14,0
2020-11-09,page_view,mobile,organic,Toys,14,5,0
2020-11-09,page_view,mobile,email,Books,4,1,0
2020-11-09,page_view,tablet,google,Apparel,35,13,0
2020-11-09,page_view,tablet,google,Electronics,80,17,0
2020-11-09,page_view,tablet,google,Sports,338,107,0
2020-11-09,page_view,tablet,google,Toys,109,28,0
2020-11-09,page_view,tablet,direct,Home,43,11,0
2020-11-09,page_view,tablet,direct,Sports,101,23,0
2020-11-09,page_view,tablet,direct,Beauty,61,13,0
2020-11-09,page_view,tablet,direct,Toys,33,9,0
2020-11-09,view_item,desktop,google,Electronics,99,40,0
2020-11-09,view_item,desktop,google,Sports,48,19,0
2020-11-09,view_item,desktop,google,Toys,25,13,0
2020-11-09,view_item,desktop,direct,Apparel,23,9,0
2020-11-09,view_item,desktop,direct,Electronics,53,26,0
2020-11-09,view_item,desktop,direct,Home,13,6,0
2020-11-09,view_item,desktop,direct,Sports,159,78,0
2020-11-09,view_item,desktop,organic,Sports,20,8,0
2020-11-09,view_item,desktop,organic,Toys,262,134,0
2020-11-09,view_item,desktop,email,Apparel,37,20,0
2020-11-09,view_item,desktop,email,Home,5,2,0
2020-11-09,view_item,desktop,email,Sports,10,5,0
2020-11-09,view_item,mobile,google,Home,40,20,0
2020-11-09,view_item,mobile,google,Sports,46,23,0
2020-11-09,view_item,mobile,google,Books,7,4,0
2020-11-09,view_item,mobile,google,Beauty,198,104,0
2020-11-09,view_item,mobile,direct,Apparel,36,13,0
2020-11-09,view_item,mobile,social,Beauty,13,7,0
2020-11-09,view_item,mobile,organic,Apparel,43,16,0
2020-11-09,view_item,mobile,email,Books,1,1,0
2020-11-09,view_item,mobile,email,Toys,29,11,0
2020-11-09,view_item,tablet,google,Sports,565,309,0
2020-11-09,view_item,tablet,direct,Toys,101,41,0
2020-11-09,view_item,tablet,organic,Toys,41,15,0
2020-11-09,view_item,tablet,email,Beauty,63,30,0
2020-11-09,add_to_cart,desktop,google,Apparel,37,22,0
2020-11-09,add_to_cart,desktop,google,Toys,16,9,0
2020-11-09,add_to_cart,desktop,social,Apparel,3,1,0
2020-11-09,add_to_cart,desktop,social,Toys,22,14,0
2020-11-09,add_to_cart,desktop,organic,Beauty,46,29,0
2020-11-09,add_to_cart,mobile,direct,Apparel,10,6,0
2020-11-09,add_to_cart,mobile,direct,Toys,6,4,0
2020-11-09,add_to_cart,mobile,social,Sports,17,11,0
2020-11-09,add_to_cart,mobile,organic,Home,7,3,0
2020-11-09,add_to_cart,tablet,google,Toys,7,4,0
2020-11-09,add_to_cart,tablet,organic,Sports,8,4,0
2020-11-09,add_to_cart,tablet,email,Electronics,10,5,0
2020-11-09,begin_checkout,desktop,google,Books,15,11,0
2020-11-09,begin_checkout,desktop,direct,Home,3,2,0
2020-11-09,begin_checkout,desktop,email,Home,5,3,0
2020-11-09,begin_checkout,desktop,email,Beauty,12,8,0
2020-11-09,begin_checkout,mobile,direct,Sports,14,9,0
2020-11-09,begin_checkout,mobile,social,Home,8,5,0
2020-11-09,begin_checkout,mobile,organic,Electronics,19,11,0
2020-11-09,begin_checkout,tablet,organic,Apparel,20,14,0
2020-11-09,begin_checkout,tablet,organic,Beauty,18,12,0
2020-11-09,purchase,mobile,google,Apparel,8,6,775.72
2020-11-09,purchase,mobile,organic,Home,5,4,246.25
2020-11-09,purchase,mobile,organic,Books,7,6,152.49
2020-11-09,purchase,tablet,google,Electronics,4,3,1176.69
2020-11-10,page_view,desktop,google,Apparel,80,24,0
2020-11-10,page_view,desktop,google,Electronics,111,24,0
2020-11-10,page_view,desktop,google,Home,14,3,0
2020-11-10,page_view,desktop,google,Sports,131,29,0
2020-11-10,page_view,desktop,google,Books,29,7,0
2020-11-10,page_view,desktop,google,Beauty,298,61,0
2020-11-10,page_view,desktop,direct,Apparel,87,26,0
2020-11-10,page_view,desktop,direct,Electronics,33,8,0
2020-11-10,page_view,desktop,direct,Books,77,28,0
2020-11-10,page_view,desktop,direct,Beauty,104,32,0
2020-11-10,page_view,desktop,social,Electronics,228,57,0
2020-11-10,page_view,desktop,social,Sports,6,2,0
2020-11-10,page_view,desktop,social,Beauty,44,16,0
2020-11-10,page_view,desktop,social,Toys,10,3,0
2020-11-10,page_view,desktop,organic,Apparel,146,49,0
2020-11-10,page_view,desktop,organic,Electronics,51,16,0
2020-11-10,page_view,desktop,organic,Sports,134,29,0
2020-11-10,page_view,desktop,organic,Beauty,25,6,0
2020-11-10,page_view,desktop,email,Books,15,3,0
2020-11-10,page_view,mobile,google,Apparel,19,7,0
2020-11-10,page_view,mobile,google,Home,282,60,0
2020-11-10,page_view,mobile,google,Sports,209,48,0
2020-11-10,page_view,mobile,google,Books,33,9,0
2020-11-10,page_view,mobile,google,Beauty,87,18,0
2020-11-10,page_view,mobile,direct,Apparel,76,28,0
2020-11-10,page_view,mobile,social,Apparel,36,10,0
2020-11-10,page_view,mobile,social,Electronics,18,7,0
2020-11-10,page_view,mobile,social,Sports,324,111,0
2020-11-10,page_view,mobile,social,Toys,149,50,0
2020-11-10,page_view,mobile,organic,Apparel,19,7,0
2020-11-10,page_view,mobile,organic,Home,525,206,0
2020-11-10,page_view,mobile,organic,Sports,24,8,0
2020-11-10,page_view,mobile,organic,Toys,205,46,0
2020-11-10,page_view,mobile,email,Electronics,170,51,0
2020-11-10,page_view,tablet,google,Toys,19,6,0
2020-11-10,page_view,tablet,direct,Sports,692,226,0
2020-11-10,page_view,tablet,social,Sports,32,8,0
2020-11-10,page_view,tablet,organic,Apparel,37,9,0
2020-11-10,view_item,desktop,google,Books,320,132,0
2020-11-10,view_item,desktop,google,Beauty,29,14,0
2020-11-10,view_item,desktop,direct,Apparel,17,7,0
2020-11-10,view_item,desktop,direct,Electronics,112,55,0
2020-11-10,view_item,desktop,direct,Sports,37,19,0
2020-11-10,view_item,desktop,direct,Books,10,4,0
2020-11-10,view_item,desktop,social,Toys,12,5,0
2020-11-10,view_item,desktop,organic,Apparel,27,11,0
2020-11-10,view_item,desktop,organic,Home,8,4,0
2020-11-10,view_item,desktop,organic,Sports,15,5,0
2020-11-10,view_item,desktop,organic,Beauty,23,10,0
2020-11-10,view_item,mobile,google,Apparel,93,46,0
2020-11-10,view_item,mobile,direct,Home,41,20,0
2020-11-10,view_item,mobile,direct,Toys,28,15,0
2020-11-10,view_item,mobile,organic,Electronics,49,24,0
2020-11-10,view_item,tablet,google,Sports,94,44,0
2020-11-10,view_item,tablet,google,Toys,26,9,0
2020-11-10,view_item,tablet,organic,Apparel,11,4,0
2020-11-10,view_item,tablet,email,Beauty,7,3,0
2020-11-10,add_to_cart,desktop,google,Apparel,84,51,0
2020-11-10,add_to_cart,desktop,direct,Electronics,11,7,0
2020-11-10,add_to_cart,desktop,direct,Books,12,7,0
2020-11-10,add_to_cart,desktop,social,Electronics,22,11,0
2020-11-10,add_to_cart,desktop,social,Sports,10,6,0
2020-11-10,add_to_cart,mobile,direct,Apparel,12,7,0
2020-11-10,add_to_cart,mobile,direct,Sports,4,2,0
2020-11-10,add_to_cart,mobile,direct,Books,9,4,0
2020-11-10,add_to_cart,mobile,organic,Electronics,6,4,0
2020-11-10,add_to_cart,mobile,email,Apparel,25,12,0
2020-11-10,add_to_cart,tablet,google,Apparel,3,2,0
2020-11-10,begin_checkout,desktop,organic,Sports,13,9,0
2020-11-10,begin_checkout,desktop,organic,Toys,9,5,0
2020-11-10,begin_checkout,mobile,social,Apparel,3,2,0
2020-11-10,begin_checkout,mobile,organic,Electronics,5,3,0
2020-11-10,purchase,desktop,organic,Apparel,4,3,354.77
2020-11-10,purchase,desktop,organic,Electronics,4,3,729.69
2020-11-10,purchase,mobile,google,Books,6,5,170.17
2020-11-10,purchase,tablet,direct,Apparel,11,9,1063.45
2020-11-11,page_view,desktop,google,Apparel,79,30,0
2020-11-11,page_view,desktop,google,Home,39,13,0
2020-11-11,page_view,desktop,google,Sports,72,24,0
2020-11-11,page_view,desktop,google,Books,24,10,0
2020-11-11,page_view,desktop,google,Beauty,166,52,0
2020-11-11,page_view,desktop,direct,Electronics,20,5,0
2020-11-11,page_view,desktop,direct,Beauty,115,36,0
2020-11-11,page_view,desktop,direct,Toys,23,8,0
2020-11-11,page_view,desktop,social,Home,335,125,0
2020-11-11,page_view,desktop,social,Beauty,28,6,0
2020-11-11,page_view,desktop,organic,Home,19,7,0
2020-11-11,page_view,desktop,organic,Sports,7,3,0
2020-11-11,page_view,desktop,organic,Toys,101,31,0
2020-11-11,page_view,desktop,email,Apparel,28,10,0
2020-11-11,page_view,desktop,email,Sports,6,2,0
2020-11-11,page_view,desktop,email,Books,93,36,0
2020-11-11,page_view,mobile,google,Apparel,32,12,0
2020-11-11,page_view,mobile,google,Home,177,63,0
2020-11-11,page_view,mobile,google,Books,123,49,0
2020-11-11,page_view,mobile,google,Beauty,57,12,0
2020-11-11,page_view,mobile,google,Toys,7,2,0
2020-11-11,page_view,mobile,direct,Apparel,22,8,0
2020-11-11,page_view,mobile,direct,Electronics,51,13,0
2020-11-11,page_view,mobile,direct,Sports,102,38,0
2020-11-11,page_view,mobile,direct,Books,68,21,0
2020-11-11,page_view,mobile,social,Electronics,87,24,0
2020-11-11,page_view,mobile,social,Home,137,49,0
2020-11-11,page_view,mobile,organic,Apparel,56,12,0
2020-11-11,page_view,mobile,organic,Electronics,30,10,0
2020-11-11,page_view,mobile,organic,Sports,66,16,0
2020-11-11,page_view,mobile,organic,Books,198,62,0
2020-11-11,page_view,mobile,email,Home,12,3,0
2020-11-11,page_view,mobile,email,Beauty,78,27,0
2020-11-11,page_view,tablet,google,Apparel,47,17,0
2020-11-11,page_view,tablet,google,Sports,273,94,0
2020-11-11,page_view,tablet,direct,Electronics,148,33,0
2020-11-11,page_view,tablet,direct,Sports,48,16,0
2020-11-11,page_view,tablet,organic,Sports,133,44,0
2020-11-11,page_view,tablet,organic,Books,37,13,0
2020-11-11,page_view,tablet,email,Sports,58,12,0
2020-11-11,view_item,desktop,google,Sports,101,46,0
2020-11-11,view_item,desktop,google,Books,45,22,0
2020-11-11,view_item,desktop,google,Beauty,25,10,0
2020-11-11,view_item,desktop,direct,Home,6,2,0
