airport_code,airport_name,city,country,latitude,longitude,altitude
RAS,"Sardar-e-Jangal Airport","Rasht","Iran",37.323333,49.617778,-40
AJK,"Arak Airport","Arak","Iran",34.138099670410156,49.8473014831543,5440
THR,"Mehrabad International Airport","Teheran","Iran",35.68920135498047,51.31340026855469,3962
GZW,"Qazvin Airport","Ghazvin","Iran",36.240101,50.0471,4184
BND,"Bandar Abbas International Airport","Bandar Abbas","Iran",27.218299865722656,56.37779998779297,22
JYR,"Jiroft Airport","Jiroft","Iran",28.726900100699996,57.67029953,2663
KER,"Kerman Airport","Kerman","Iran",30.274400711099997,56.9510993958,5741
HDR,"Havadarya Airport","Bandar Abbas","Iran",27.158300399780273,56.17250061035156,19
SYJ,"Sirjan Airport","Sirjan","Iran",29.550899505615234,55.672698974609375,5846
XBJ,"Birjand Airport","Birjand","Iran",32.898101806640625,59.2661018371582,4952
CKT,"Sarakhs Airport","Sarakhs","Iran",36.50120162963867,61.06489944458008,945
RUD,"Shahroud Airport","Emam Shahr","Iran",36.4253005981,55.104198455799995,4215
TCX,"Tabas Airport","Tabas","Iran",33.6678009033,56.8927001953,2312
KLM,"Kalaleh Airport","Kalaleh","Iran",37.3833007812,55.4519996643,425
RZR,"Ramsar Airport","Ramsar","Iran",36.9099006652832,50.67959976196289,-70
FAZ,"Fasa Airport","Fasa","Iran",28.891799926757812,53.72330093383789,4261
JAR,"Jahrom Airport","Jahrom","Iran",28.586700439499996,53.5791015625,3358
LFM,"Lamerd Airport","Lamerd","Iran",27.3726997375,53.18880081179999,1337
SYZ,"Shiraz Shahid Dastghaib International Airport","Shiraz","Iran",29.539199829101562,52.58980178833008,4920
KHY,"Khoy Airport","Khoy","Iran",38.4275016784668,44.97359848022461,3981
TBZ,"Tabriz International Airport","Tabriz","Iran",38.1338996887207,46.23500061035156,4459
JWN,"Zanjan Airport","Zanjan","Iran",36.7737007141,48.3594017029,5382
AZD,"Shahid Sadooghi Airport","Yazd","Iran",31.9048995972,54.2765007019,4054
ACZ,"Zabol Airport","Zabol","Iran",31.09830093383789,61.54389953613281,1628
ZBR,"Konarak Airport","Chah Bahar","Iran",25.443300247199996,60.3820991516,43
ZAH,"Zahedan International Airport","Zahedan","Iran",29.47570037841797,60.90620040893555,4564
IHR,"Iran Shahr Airport","Iran Shahr","Iran",27.2360992432,60.7200012207,2040
AMM,"Queen Alia International Airport","Amman","Jordan",31.7226009369,35.9931983948,2395
ADJ,"Amman-Marka International Airport","Amman","Jordan",31.972700119018555,35.991600036621094,2555
AQJ,"Aqaba King Hussein International Airport","Aqaba","Jordan",29.611600875854492,35.01810073852539,175
OMF,"King Hussein Air College","Mafraq","Jordan",32.3564,36.259201,2240
KWI,"Kuwait International Airport","Kuwait","Kuwait",29.226600646972656,47.96889877319336,206
BEY,"Beirut Rafic Hariri International Airport","Beirut","Lebanon",33.820899963378906,35.488399505615234,87
KYE,"Rene Mouawad Air Base","Kleiat","Lebanon",34.589298248291016,36.01129913330078,75
AUH,"Abu Dhabi International Airport","Abu Dhabi","United Arab Emirates",24.433000564575195,54.651100158691406,88
AZI,"Bateen Airport","Abu Dhabi","United Arab Emirates",24.428300857543945,54.458099365234375,16
DHF,"Al Dhafra Air Base","Abu Dhabi","United Arab Emirates",24.248199462900004,54.547698974599996,77
DXB,"Dubai International Airport","Dubai","United Arab Emirates",25.2527999878,55.3643989563,62
FJR,"Fujairah International Airport","Fujeirah","United Arab Emirates",25.112199783325195,56.32400131225586,152
RKT,"Ras Al Khaimah International Airport","Ras Al Khaimah","United Arab Emirates",25.613500595092773,55.93880081176758,102
SHJ,"Sharjah International Airport","Sharjah","United Arab Emirates",25.32859992980957,55.5172004699707,111
KHS,"Khasab Air Base","Khasab","Oman",26.17099952697754,56.2406005859375,100
MSH,"Masirah Air Base","Masirah","Oman",20.675399780273438,58.890499114990234,64
MCT,"Muscat International Airport","Muscat","Oman",23.593299865722656,58.284400939941406,48
SLL,"Salalah Airport","Salalah","Oman",17.038700103759766,54.09130096435547,73
TTH,"Thumrait Air Base","Thumrait","Oman",17.666000366210938,54.024600982666016,1570
BHW,"Bhagatanwala Airport","Bhagtanwala","Pakistan",32.056098938,72.94840240479999,600
LYP,"Faisalabad International Airport","Faisalabad","Pakistan",31.364999771118164,72.99479675292969,591
GWD,"Gwadar International Airport","Gwadar","Pakistan",25.233299255371094,62.329498291015625,36
GIL,"Gilgit Airport","Gilgit","Pakistan",35.918800354003906,74.33360290527344,4796
JAG,"Shahbaz Air Base","Jacobsbad","Pakistan",28.28420066833496,68.44969940185547,185
KHI,"Jinnah International Airport","Karachi","Pakistan",24.9065,67.160797,100
LHE,"Alama Iqbal International Airport","Lahore","Pakistan",31.5216007232666,74.40360260009766,712
XJM,"Mangla Airport","Mangla","Pakistan",33.05009841918945,73.63839721679688,902
MFG,"Muzaffarabad Airport","Muzaffarabad","Pakistan",34.3390007019043,73.50859832763672,2691
MWD,"Mianwali Air Base","Mianwali","Pakistan",32.5630989074707,71.5707015991211,690
MJD,"Moenjodaro Airport","Moenjodaro","Pakistan",27.3351993560791,68.14309692382812,154
MUX,"Multan International Airport","Multan","Pakistan",30.20319938659668,71.41909790039062,403
WNS,"Shaheed Benazirabad Airport","Nawabshah","Pakistan",26.2194,68.390099,95
PJG,"Panjgur Airport","Panjgur","Pakistan",26.954500198364258,64.13249969482422,3289
PSI,"Pasni Airport","Pasni","Pakistan",25.29050064086914,63.34510040283203,33
PEW,"Peshawar International Airport","Peshawar","Pakistan",33.993900299072266,71.51460266113281,1158
UET,"Quetta International Airport","Quetta","Pakistan",30.251399993896484,66.93779754638672,5267
RYK,"Shaikh Zaid Airport","Rahim Yar Khan","Pakistan",28.383899688720703,70.27960205078125,271
RAZ,"Rawalakot Airport","Rawala Kot","Pakistan",33.849700927734375,73.79810333251953,5479
SKZ,"Sukkur Airport","Sukkur","Pakistan",27.722000122070312,68.79170227050781,196
SDT,"Saidu Sharif Airport","Saidu Sharif","Pakistan",34.8135986328125,72.35279846191406,3183
SUL,"Sui Airport","Sui","Pakistan",28.645099639892578,69.1769027709961,763
BDN,"Talhar Airport","Talhar","Pakistan",24.84149932861328,68.8384017944336,28
WAF,"Wana Airport","Wana","Pakistan",32.3046989440918,69.57039642333984,4550
PZH,"Zhob Airport","Zhob","Pakistan",31.358400344848633,69.4636001586914,4728
BSR,"Basrah International Airport","Basrah","Iraq",30.549100875854492,47.66210174560547,11
ALP,"Aleppo International Airport","Aleppo","Syria",36.18069839477539,37.22439956665039,1276
DAM,"Damascus International Airport","Damascus","Syria",33.4114990234375,36.51559829711914,2020
DEZ,"Deir ez-Zor Air Base","Deire Zor","Syria",35.2854,40.175999,700
LTK,"Bassel Al-Assad International Airport","Latakia","Syria",35.401100158691406,35.948699951171875,157
PMS,"Palmyra Airport","Palmyra","Syria",34.5574,38.316898,1322
DIA,"Doha International Airport","Doha","Qatar",25.261101,51.565102,35
CIS,"Canton Island Airport","Canton Island","Kiribati",-2.7681200504300003,-171.710006714,9
ROP,"Rota International Airport","Rota","Northern Mariana Islands",14.174300193786621,145.2429962158203,607
SPN,"Saipan International Airport","Saipan","Northern Mariana Islands",15.119,145.729004,215
UAM,"Andersen Air Force Base","Andersen","Guam",13.584,144.929998,627
GUM,"Antonio B. Won Pat International Airport","Agana","Guam",13.4834003448,144.796005249,298
TIQ,"Tinian International Airport","West Tinian","Northern Mariana Islands",14.999199867248535,145.61900329589844,271
MAJ,"Marshall Islands International Airport","Majuro","Marshall Islands",7.064760208129883,171.27200317382812,6
KWA,"Bucholz Army Air Field","Kwajalein","Marshall Islands",8.720120429992676,167.73199462890625,9
CXI,"Cassidy International Airport","Kiritimati","Kiribati",1.9861600399017334,-157.35000610351562,5
MDY,"Henderson Field","Midway","Midway Islands",28.20170021057129,-177.38099670410156,13
TKK,"Chuuk International Airport","Chuuk","Micronesia",7.461870193481445,151.84300231933594,11
PNI,"Pohnpei International Airport","Pohnpei","Micronesia",6.985099792480469,158.20899963378906,10
ROR,"Babelthuap Airport","Babelthuap","Palau",7.36731,134.544236,176
KSA,"Kosrae International Airport","Kosrae","Micronesia",5.35698,162.957993,11
YAP,"Yap International Airport","Yap","Micronesia",9.49891,138.082993,91
KNH,"Kinmen Airport","Kinmen","Taiwan",24.4279,118.359001,93
TTT,"Taitung Airport","Fengnin","Taiwan",22.7549991607666,121.10199737548828,143
GNI,"Lyudao Airport","Green Island","Taiwan",22.673900604248047,121.46600341796875,28
KHH,"Kaohsiung International Airport","Kaohsiung","Taiwan",22.57710075378418,120.3499984741211,31
CYI,"Chiayi Airport","Chiayi","Taiwan",23.46179962158203,120.39299774169922,85
KYD,"Lanyu Airport","Lanyu","Taiwan",22.027000427246094,121.53500366210938,44
RMQ,"Taichung Ching Chuang Kang Airport","Taichung","Taiwan",24.264699935913086,120.62100219726562,663
TNN,"Tainan Airport","Tainan","Taiwan",22.95039939880371,120.20600128173828,63
HSZ,"Hsinchu Air Base","Hsinchu","Taiwan",24.8180007935,120.939002991,26
MZG,"Makung Airport","Makung","Taiwan",23.568700790405273,119.62799835205078,103
PIF,"Pingtung North Airport","Pingtung","Taiwan",22.700199127197266,120.48200225830078,97
TSA,"Taipei Songshan Airport","Taipei","Taiwan",25.069400787353516,121.552001953125,18
TPE,"Taiwan Taoyuan International Airport","Taipei","Taiwan",25.0777,121.233002,106
WOT,"Wang-an Airport","Wang An","Taiwan",23.367372512817383,119.50277709960938,115
HUN,"Hualien Airport","Hualien","Taiwan",24.023099899291992,121.61799621582031,52
NRT,"Narita International Airport","Tokyo","Japan",35.7647018433,140.386001587,141
MMJ,"Matsumoto Airport","Matsumoto","Japan",36.16680145263672,137.92300415039062,2182
IBR,"Hyakuri Airport","Ibaraki","Japan",36.181098938,140.414993286,105
MUS,"Minami Torishima Airport","Minami Tori Shima","Japan",24.2896995544,153.979003906,22
IWO,"Iwo Jima Airport","Iwojima","Japan",24.784000396728516,141.322998046875,384
SHM,"Nanki Shirahama Airport","Nanki-shirahama","Japan",33.6622009277,135.363998413,298
OBO,"Tokachi-Obihiro Airport","Obihiro","Japan",42.7332992554,143.216995239,505
CTS,"New Chitose Airport","Sapporo","Japan",42.77519989013672,141.69200134277344,82
HKD,"Hakodate Airport","Hakodate","Japan",41.7700004578,140.822006226,151
MMB,"Memanbetsu Airport","Memanbetsu","Japan",43.8805999756,144.164001465,135
SHB,"Nakashibetsu Airport","Nakashibetsu","Japan",43.5774993896,144.960006714,234
WKJ,"Wakkanai Airport","Wakkanai","Japan",45.4042015076,141.800994873,30
IKI,"Iki Airport","Iki","Japan",33.7490005493,129.785003662,41
UBJ,"Yamaguchi Ube Airport","Yamaguchi","Japan",33.930000305200004,131.279006958,23
TSJ,"Tsushima Airport","Tsushima","Japan",34.2849006653,129.330993652,213
MBE,"Monbetsu Airport","Monbetsu","Japan",44.303901672399995,143.404006958,80
AKJ,"Asahikawa Airport","Asahikawa","Japan",43.670799255371094,142.44700622558594,721
OIR,"Okushiri Airport","Okushiri","Japan",42.0717010498,139.432998657,161
RIS,"Rishiri Airport","Rishiri Island","Japan",45.2420005798,141.186004639,112
KUM,"Yakushima Airport","Yakushima","Japan",30.3855991364,130.658996582,124
FUJ,"Fukue Airport","Fukue","Japan",32.66630172729492,128.83299255371094,273
FUK,"Fukuoka Airport","Fukuoka","Japan",33.585899353027344,130.4510040283203,32
TNE,"New Tanegashima Airport","Tanegashima","Japan",30.605100631699997,130.990997314,768
KOJ,"Kagoshima Airport","Kagoshima","Japan",31.80340003967285,130.718994140625,906
KMI,"Miyazaki Airport","Miyazaki","Japan",31.877199173,131.449005127,20
OIT,"Oita Airport","Oita","Japan",33.479400634799994,131.736999512,19
KKJ,"Kitakyūshū Airport","Kitakyushu","Japan",33.8459014893,131.035003662,21
KMJ,"Kumamoto Airport","Kumamoto","Japan",32.83729934692383,130.85499572753906,642
NGS,"Nagasaki Airport","Nagasaki","Japan",32.916900634799994,129.914001465,15
ASJ,"Amami Airport","Amami","Japan",28.430599212646484,129.71299743652344,27
OKE,"Okierabu Airport","Okierabu","Japan",27.4255008698,128.701004028,101
TKN,"Tokunoshima Airport","Tokunoshima","Japan",27.83639907836914,128.88099670410156,17
FKJ,"Fukui Airport","Fukui","Japan",36.1427993774,136.223999023,19
QGU,"Gifu Airport","Gifu","Japan",35.394100189208984,136.8699951171875,128
KMQ,"Komatsu Airport","Kanazawa","Japan",36.39459991455078,136.40699768066406,36
OKI,"Oki Airport","Oki Island","Japan",36.18109893798828,133.3249969482422,311
TOY,"Toyama Airport","Toyama","Japan",36.64830017089844,137.18800354003906,95
HIJ,"Hiroshima Airport","Hiroshima","Japan",34.4361000061,132.919006348,1088
OKJ,"Okayama Airport","Okayama","Japan",34.7569007874,133.854995728,806
IZO,"Izumo Airport","Izumo","Japan",35.4136009216,132.88999939,15
YGJ,"Miho Yonago Airport","Miho","Japan",35.4921989440918,133.23599243164062,20
KCZ,"Kōchi Ryōma Airport","Kochi","Japan",33.546101,133.669006,42
MYJ,"Matsuyama Airport","Matsuyama","Japan",33.82720184326172,132.6999969482422,25
ITM,"Osaka International Airport","Osaka","Japan",34.785499572753906,135.43800354003906,50
TTJ,"Tottori Airport","Tottori","Japan",35.5301017761,134.167007446,65
TKS,"Tokushima Airport/JMSDF Air Base","Tokushima","Japan",34.132801,134.606995,26
TAK,"Takamatsu Airport","Takamatsu","Japan",34.214199066199996,134.01600647,607
AOJ,"Aomori Airport","Aomori","Japan",40.73469924926758,140.6909942626953,664
GAJ,"Yamagata Airport","Yamagata","Japan",38.411899566699994,140.371002197,353
SDS,"Sado Airport","Sado","Japan",38.0601997375,138.414001465,88
HHE,"Hachinohe Airport","Hachinoe","Japan",40.556400299072266,141.46600341796875,152
HNA,"Hanamaki Airport","Hanamaki","Japan",39.4286003112793,141.13499450683594,297
AXT,"Akita Airport","Akita","Japan",39.6156005859375,140.218994140625,313
MSJ,"Misawa Air Base","Misawa","Japan",40.703201293899994,141.367996216,119
SDJ,"Sendai Airport","Sendai","Japan",38.1397018433,140.917007446,15
NJA,"Atsugi Naval Air Facility","Atsugi","Japan",35.4546012878418,139.4499969482422,205
HAC,"Hachijojima Airport","Hachijojima","Japan",33.1150016785,139.785995483,303
OIM,"Oshima Airport","Oshima","Japan",34.782001495399996,139.36000061,130
HND,"Tokyo Haneda International Airport","Tokyo","Japan",35.552299,139.779999,35
OKO,"Yokota Air Base","Yokota","Japan",35.74850082397461,139.34800720214844,463
KWJ,"Gwangju Airport","Kwangju","South Korea",35.123173,126.805444,39
CHN,"Jeon Ju Airport (G-703)","Jhunju","South Korea",35.87808,127.119112,96
RSU,"Yeosu Airport","Yeosu","South Korea",34.84230041503906,127.61699676513672,53
KAG,"Gangneung Airport (K-18)","Kangnung","South Korea",37.753601,128.943915,35
CJU,"Jeju International Airport","Cheju","South Korea",33.51129913330078,126.49299621582031,118
CHF,"Jinhae Airbase/Airport (G-813/K-10)","Chinhae","South Korea",35.140248,128.696229,8
PUS,"Gimhae International Airport","Busan","South Korea",35.1795005798,128.93800354,6
USN,"Ulsan Airport","Ulsan","South Korea",35.59349823,129.352005005,45
SSN,"Seoul Air Base (K-16)","Seoul East","South Korea",37.444744,127.112718,92
OSN,"Osan Air Base","Osan","South Korea",37.090599,127.029999,38
GMP,"Gimpo International Airport","Seoul","South Korea",37.5583,126.791,59
SWU,"Suwon Airport","Suwon","South Korea",37.23939895629883,127.00700378417969,88
KPO,"Pohang Airport (G-815/K-3)","Pohang","South Korea",35.987955,129.420383,70
TAE,"Daegu Airport","Taegu","South Korea",35.896872,128.65531,116
YEC,"Yecheon Airbase","Yechon","South Korea",36.630373,128.34971,354
OKA,"Naha Airport","Okinawa","Japan",26.1958007812,127.646003723,12
DNA,"Kadena Air Base","Kadena","Japan",26.3556,127.767998,143
ISG,"New Ishigaki Airport","Ishigaki","Japan",24.396389,124.245,102
UEO,"Kumejima Airport","Kumejima","Japan",26.363500595092773,126.71399688720703,23
MMD,"Minami-Daito Airport","Minami Daito","Japan",25.8465003967,131.263000488,167
MMY,"Miyako Airport","Miyako","Japan",24.782800674399997,125.294998169,150
KTD,"Kitadaito Airport","Kitadaito","Japan",25.9447002411,131.32699585,80
SHI,"Shimojishima Airport","Shimojishima","Japan",24.8267002106,125.144996643,54
TRA,"Tarama Airport","Tarama","Japan",24.653900146499996,124.675003052,36
RNJ,"Yoron Airport","Yoron","Japan",27.0440006256,128.401992798,52
OGN,"Yonaguni Airport","Yonaguni Jima","Japan",24.466899871826172,122.97799682617188,70
MNL,"Ninoy Aquino International Airport","Manila","Philippines",14.5086,121.019997,75
CBO,"Awang Airport","Cotabato","Philippines",7.1652398109436035,124.20999908447266,189
PAG,"Pagadian Airport","Pagadian","Philippines",7.83073144787,123.461179733,5
GES,"General Santos International Airport","Romblon","Philippines",6.05800008774,125.096000671,505
ZAM,"Zamboanga International Airport","Zamboanga","Philippines",6.922420024871826,122.05999755859375,33
BAG,"Loakan Airport","Baguio","Philippines",16.375099182128906,120.62000274658203,4251
DTE,"Daet Airport","Daet","Philippines",14.129199981689453,122.9800033569336,10
SJI,"San Jose Airport","San Jose","Philippines",12.361499786399998,121.04699707,14
MBO,"Mamburao Airport","Mamburao","Philippines",13.208100318908691,120.6050033569336,13
BQA,"Dr.Juan C. Angara Airport","Baler","Philippines",15.729309,121.500034,108
TAC,"Daniel Z. Romualdez Airport","Tacloban","Philippines",11.228035,125.027761,10
BCD,"Bacolod-Silay Airport","Bacolod","Philippines",10.7764,123.014999,82
DGT,"Sibulan Airport","Dumaguete","Philippines",9.3337097168,123.300003052,15
MPH,"Godofredo P. Ramos Airport","Caticlan","Philippines",11.9245,121.954002,7
ILO,"Iloilo International Airport","Iloilo","Philippines",10.833017,122.493358,27
KLO,"Kalibo International Airport","Kalibo","Philippines",11.679400444,122.375999451,14
