geoid,county_name,state_abbr,year,industry_code,industry_name,annual_avg_employment,total_annual_wages,avg_weekly_wage,num_establishments
17189,Washington County,IL,2024,31-33,Manufacturing,608,28770084,910,12
17191,Wayne County,IL,2024,31-33,Manufacturing,79,3294518,802,1
17193,White County,IL,2024,31-33,Manufacturing,9809,746330442,1463,541
17195,Whiteside County,IL,2024,31-33,Manufacturing,7159,504493510,1355,344
17197,Will County,IL,2024,31-33,Manufacturing,4923,319273125,1247,202
17199,Williamson County,IL,2024,31-33,Manufacturing,3102,183752877,1139,106
17201,Winnebago County,IL,2024,31-33,Manufacturing,1694,90833028,1031,46
17203,Woodford County,IL,2024,31-33,Manufacturing,701,33650789,923,14
18001,Adams County,IN,2024,31-33,Manufacturing,408,19190425,905,8
18003,Allen County,IN,2024,31-33,Manufacturing,45,1863850,797,1
18005,Bartholomew County,IN,2024,31-33,Manufacturing,6904,523339977,1458,378
18007,Benton County,IN,2024,31-33,Manufacturing,5026,352754672,1350,240
18009,Blackford County,IN,2024,31-33,Manufacturing,3444,222377374,1242,140
18011,Boone County,IN,2024,31-33,Manufacturing,2158,127220664,1134,73
18013,Brown County,IN,2024,31-33,Manufacturing,1167,62243788,1026,31
18015,Carroll County,IN,2024,31-33,Manufacturing,472,22523895,918,9
18017,Cass County,IN,2024,31-33,Manufacturing,73,3073567,810,1
18019,Clark County,IN,2024,31-33,Manufacturing,7153,547112878,1471,398
18021,Clay County,IN,2024,31-33,Manufacturing,5239,371291746,1363,255
18023,Clinton County,IN,2024,31-33,Manufacturing,3621,236285696,1255,151
18025,Crawford County,IN,2024,31-33,Manufacturing,2299,137107309,1147,79
18027,Daviess County,IN,2024,31-33,Manufacturing,1272,68715145,1039,35
18029,Dearborn County,IN,2024,31-33,Manufacturing,541,26187039,931,11
18031,Decatur County,IN,2024,31-33,Manufacturing,106,4535572,823,1
18033,DeKalb County,IN,2024,31-33,Manufacturing,7406,571535477,1484,418
18035,Delaware County,IN,2024,31-33,Manufacturing,5456,390406750,1376,270
18037,Dubois County,IN,2024,31-33,Manufacturing,3802,250700179,1268,161
18039,Elkhart County,IN,2024,31-33,Manufacturing,2444,147428346,1160,87
18041,Fayette County,IN,2024,31-33,Manufacturing,1381,75549126,1052,39
18043,Floyd County,IN,2024,31-33,Manufacturing,615,30190128,944,13
18045,Fountain County,IN,2024,31-33,Manufacturing,143,6216664,836,2
18047,Franklin County,IN,2024,31-33,Manufacturing,7664,596693849,1497,439
18049,Fulton County,IN,2024,31-33,Manufacturing,5678,410180141,1389,286
18051,Gibson County,IN,2024,31-33,Manufacturing,3988,265695665,1281,173
18053,Grant County,IN,2024,31-33,Manufacturing,2594,158253001,1173,94
18055,Greene County,IN,2024,31-33,Manufacturing,1495,82809339,1065,44
18057,Hamilton County,IN,2024,31-33,Manufacturing,692,34443884,957,15
18059,Hancock County,IN,2024,31-33,Manufacturing,185,8169218,849,3
18061,Harrison County,IN,2024,31-33,Manufacturing,7927,622598265,1510,461
18063,Hendricks County,IN,2024,31-33,Manufacturing,5905,430622192,1402,302
18065,Henry County,IN,2024,31-33,Manufacturing,4178,281215116,1294,184
18067,Howard County,IN,2024,31-33,Manufacturing,2748,169529852,1186,102
18069,Huntington County,IN,2024,31-33,Manufacturing,1613,90449980,1078,49
18071,Jackson County,IN,2024,31-33,Manufacturing,774,39055390,970,18
18073,Jasper County,IN,2024,31-33,Manufacturing,231,10358663,862,4
18075,Jay County,IN,2024,31-33,Manufacturing,8193,649100544,1524,484
18077,Jefferson County,IN,2024,31-33,Manufacturing,6135,451595953,1416,319
18079,Jennings County,IN,2024,31-33,Manufacturing,4373,297334743,1308,197
18081,Johnson County,IN,2024,31-33,Manufacturing,2907,181329494,1200,110
18083,Knox County,IN,2024,31-33,Manufacturing,1736,98536027,1092,54
18085,Kosciusko County,IN,2024,31-33,Manufacturing,861,44034916,984,21
18087,LaGrange County,IN,2024,31-33,Manufacturing,281,12793216,876,5
18089,Lake County,IN,2024,31-33,Manufacturing,8464,676366670,1537,507
18091,LaPorte County,IN,2024,31-33,Manufacturing,6370,473256177,1429,337
18093,Lawrence County,IN,2024,31-33,Manufacturing,4572,313996139,1321,210
18095,Madison County,IN,2024,31-33,Manufacturing,3070,193599136,1213,119
18097,Marion County,IN,2024,31-33,Manufacturing,1863,107020305,1105,59
18099,Marshall County,IN,2024,31-33,Manufacturing,952,49340906,997,24
18101,Martin County,IN,2024,31-33,Manufacturing,336,15527306,889,6
18103,Miami County,IN,2024,31-33,Manufacturing,17,690128,781,1
18105,Monroe County,IN,2024,31-33,Manufacturing,6610,495613135,1442,355
18107,Montgomery County,IN,2024,31-33,Manufacturing,4776,331276884,1334,223
18109,Morgan County,IN,2024,31-33,Manufacturing,3237,206346996,1226,128
18111,Newton County,IN,2024,31-33,Manufacturing,1994,115911033,1118,65
18113,Noble County,IN,2024,31-33,Manufacturing,1047,54981575,1010,27
18115,Ohio County,IN,2024,31-33,Manufacturing,395,18524307,902,7
18117,Orange County,IN,2024,31-33,Manufacturing,40,1651221,794,1
18119,Owen County,IN,2024,31-33,Manufacturing,6854,518601435,1455,374
18121,Parke County,IN,2024,31-33,Manufacturing,4983,349047154,1347,237
18123,Perry County,IN,2024,31-33,Manufacturing,3409,219645722,1239,138
18125,Pike County,IN,2024,31-33,Manufacturing,2130,125275241,1131,71
18127,Porter County,IN,2024,31-33,Manufacturing,1146,60965142,1023,30
18129,Posey County,IN,2024,31-33,Manufacturing,459,21840019,915,9
18131,Pulaski County,IN,2024,31-33,Manufacturing,67,2811674,807,1
18133,Putnam County,IN,2024,31-33,Manufacturing,7102,542229293,1468,394
18135,Randolph County,IN,2024,31-33,Manufacturing,5195,367454577,1360,252
18137,Ripley County,IN,2024,31-33,Manufacturing,3585,233440469,1252,148
18139,Rush County,IN,2024,31-33,Manufacturing,2270,135063702,1144,78
18141,St. Joseph County,IN,2024,31-33,Manufacturing,1251,67407590,1036,34
18143,Scott County,IN,2024,31-33,Manufacturing,527,25436447,928,11
18145,Shelby County,IN,2024,31-33,Manufacturing,99,4222354,820,1
18147,Spencer County,IN,2024,31-33,Manufacturing,7355,566581961,1481,414
18149,Starke County,IN,2024,31-33,Manufacturing,5412,386509424,1373,267
18151,Steuben County,IN,2024,31-33,Manufacturing,3765,247739454,1265,159
18153,Sullivan County,IN,2024,31-33,Manufacturing,2414,145284633,1157,85
18155,Switzerland County,IN,2024,31-33,Manufacturing,1359,74157540,1049,38
18157,Tippecanoe County,IN,2024,31-33,Manufacturing,599,29321807,941,13
18159,Tipton County,IN,2024,31-33,Manufacturing,136,5893533,833,2
18161,Union County,IN,2024,31-33,Manufacturing,7612,591591991,1495,435
18163,Vanderburgh County,IN,2024,31-33,Manufacturing,5633,406149865,1387,282
18165,Vermillion County,IN,2024,31-33,Manufacturing,3950,262617381,1279,170
18167,Vigo County,IN,2024,31-33,Manufacturing,2563,156007119,1171,92
18169,Wabash County,IN,2024,31-33,Manufacturing,1472,81331661,1063,43
18171,Warren County,IN,2024,31-33,Manufacturing,676,33553953,955,15
18173,Warrick County,IN,2024,31-33,Manufacturing,176,7747443,847,3
18175,Washington County,IN,2024,31-33,Manufacturing,7873,617267601,1508,457
18177,Wayne County,IN,2024,31-33,Manufacturing,5859,426456904,1400,299
18179,Wells County,IN,2024,31-33,Manufacturing,4140,278084520,1292,182
18181,White County,IN,2024,31-33,Manufacturing,2716,167179879,1184,100
18183,Whitley County,IN,2024,31-33,Manufacturing,1589,88884288,1076,48
19001,Adair County,IA,2024,31-33,Manufacturing,9634,759197717,1515,564
19003,Adams County,IA,2024,31-33,Manufacturing,7191,526291566,1407,370
19005,Allamakee County,IA,2024,31-33,Manufacturing,5103,344815183,1299,227
19007,Appanoose County,IA,2024,31-33,Manufacturing,3370,208787035,1191,126
19009,Audubon County,IA,2024,31-33,Manufacturing,1992,112225589,1083,61
19011,Benton County,IA,2024,31-33,Manufacturing,968,49098591,975,23
19013,Black Hawk County,IA,2024,31-33,Manufacturing,300,13531567,867,5
19015,Boone County,IA,2024,31-33,Manufacturing,9956,791390085,1529,591
19017,Bremer County,IA,2024,31-33,Manufacturing,7470,551826053,1421,391
19019,Buchanan County,IA,2024,31-33,Manufacturing,5339,364417895,1313,242
19021,Buena Vista County,IA,2024,31-33,Manufacturing,3562,223121439,1205,136
19023,Butler County,IA,2024,31-33,Manufacturing,2141,122086046,1097,67
19025,Calhoun County,IA,2024,31-33,Manufacturing,1074,55210522,989,26
19027,Carroll County,IA,2024,31-33,Manufacturing,362,16575974,881,6
19031,Cedar County,IA,2024,31-33,Manufacturing,7754,578115422,1434,412
19033,Cerro Gordo County,IA,2024,31-33,Manufacturing,5579,384619577,1326,258
19035,Cherokee County,IA,2024,31-33,Manufacturing,3760,238098736,1218,147
19037,Chickasaw County,IA,2024,31-33,Manufacturing,2295,132439101,1110,74
19039,Clarke County,IA,2024,31-33,Manufacturing,1185,61728080,1002,30
19041,Clay County,IA,2024,31-33,Manufacturing,430,19984140,894,8
19043,Clayton County,IA,2024,31-33,Manufacturing,30,1225748,786,1
19045,Clinton County,IA,2024,31-33,Manufacturing,8043,605169944,1447,435
19047,Crawford County,IA,2024,31-33,Manufacturing,5826,405637321,1339,274
19049,Dallas County,IA,2024,31-33,Manufacturing,3963,253667242,1231,159
19051,Davis County,IA,2024,31-33,Manufacturing,2455,143353416,1123,81
19053,Decatur County,IA,2024,31-33,Manufacturing,1301,68661534,1015,34
19055,Delaware County,IA,2024,31-33,Manufacturing,503,23721231,907,10
19057,Des Moines County,IA,2024,31-33,Manufacturing,60,2492583,799,1
19059,Dickinson County,IA,2024,31-33,Manufacturing,8338,633075818,1460,458
19061,Dubuque County,IA,2024,31-33,Manufacturing,6077,427274578,1352,291
19063,Emmet County,IA,2024,31-33,Manufacturing,4171,269837230,1244,170
19065,Fayette County,IA,2024,31-33,Manufacturing,2619,154723164,1136,89
19067,Floyd County,IA,2024,31-33,Manufacturing,1423,76074617,1028,38
19069,Franklin County,IA,2024,31-33,Manufacturing,581,27797518,920,12
19071,Fremont County,IA,2024,31-33,Manufacturing,95,4011641,812,1
19073,Greene County,IA,2024,31-33,Manufacturing,8638,661768757,1473,482
19075,Grundy County,IA,2024,31-33,Manufacturing,6334,449681554,1365,309
19077,Guthrie County,IA,2024,31-33,Manufacturing,4384,286618971,1257,183
19079,Hamilton County,IA,2024,31-33,Manufacturing,2790,166735846,1149,97
19081,Hancock County,IA,2024,31-33,Manufacturing,1550,83925509,1041,43
19083,Hardin County,IA,2024,31-33,Manufacturing,665,32271803,933,14
19085,Harrison County,IA,2024,31-33,Manufacturing,135,5793196,825,2
19087,Henry County,IA,2024,31-33,Manufacturing,8943,691259034,1486,506
19089,Howard County,IA,2024,31-33,Manufacturing,6596,472798896,1378,327
19091,Humboldt County,IA,2024,31-33,Manufacturing,4603,304088798,1270,196
19093,Ida County,IA,2024,31-33,Manufacturing,2965,179224504,1162,105
19095,Iowa County,IA,2024,31-33,Manufacturing,1682,92224481,1054,48
19097,Jackson County,IA,2024,31-33,Manufacturing,754,37107196,946,16
19099,Jasper County,IA,2024,31-33,Manufacturing,181,7891116,838,3
19101,Jefferson County,IA,2024,31-33,Manufacturing,9254,721634899,1500,532
19103,Johnson County,IA,2024,31-33,Manufacturing,6863,496636874,1392,346
19105,Jones County,IA,2024,31-33,Manufacturing,4827,322192291,1284,210
19107,Keokuk County,IA,2024,31-33,Manufacturing,3146,192319618,1176,115
19109,Kossuth County,IA,2024,31-33,Manufacturing,1820,101037321,1068,53
19111,Lee County,IA,2024,31-33,Manufacturing,848,42313969,960,19
19113,Linn County,IA,2024,31-33,Manufacturing,232,10273444,852,4
19115,Louisa County,IA,2024,31-33,Manufacturing,9569,752751349,1513,558
19117,Lucas County,IA,2024,31-33,Manufacturing,7135,521205760,1405,366
19119,Lyon County,IA,2024,31-33,Manufacturing,5056,340939720,1297,224
19121,Madison County,IA,2024,31-33,Manufacturing,3332,205971695,1189,124
19123,Mahaska County,IA,2024,31-33,Manufacturing,1962,110263953,1081,59
19125,Marion County,IA,2024,31-33,Manufacturing,948,47952978,973,22
19127,Marshall County,IA,2024,31-33,Manufacturing,288,12950452,865,5
19129,Mills County,IA,2024,31-33,Manufacturing,9891,784854651,1526,585
19131,Mitchell County,IA,2024,31-33,Manufacturing,7413,546589560,1418,387
19133,Monona County,IA,2024,31-33,Manufacturing,5291,360409475,1310,239
19135,Monroe County,IA,2024,31-33,Manufacturing,3523,220191009,1202,134
19137,Montgomery County,IA,2024,31-33,Manufacturing,2110,120026365,1094,66
19139,Muscatine County,IA,2024,31-33,Manufacturing,1052,53934010,986,25
19141,O'Brien County,IA,2024,31-33,Manufacturing,349,15932411,878,6
19145,Page County,IA,2024,31-33,Manufacturing,7696,572726181,1431,408
19147,Palo Alto County,IA,2024,31-33,Manufacturing,5530,380476276,1323,254
19149,Plymouth County,IA,2024,31-33,Manufacturing,3719,234987831,1215,145
19151,Pocahontas County,IA,2024,31-33,Manufacturing,2263,130279313,1107,72
19153,Polk County,IA,2024,31-33,Manufacturing,1162,60369190,999,29
19155,Pottawattamie County,IA,2024,31-33,Manufacturing,416,19275929,891,7
19157,Poweshiek County,IA,2024,31-33,Manufacturing,25,1017998,783,1
19159,Ringgold County,IA,2024,31-33,Manufacturing,7984,599625893,1444,430
19161,Sac County,IA,2024,31-33,Manufacturing,5775,401287314,1336,271
19163,Scott County,IA,2024,31-33,Manufacturing,3921,250436301,1228,156
19165,Shelby County,IA,2024,31-33,Manufacturing,2422,141091322,1120,79
19167,Sioux County,IA,2024,31-33,Manufacturing,1277,67218206,1012,33
19169,Story County,IA,2024,31-33,Manufacturing,488,22946311,904,9
19171,Tama County,IA,2024,31-33,Manufacturing,53,2194447,796,1
19173,Taylor County,IA,2024,31-33,Manufacturing,8278,627374757,1457,453
19175,Union County,IA,2024,31-33,Manufacturing,6026,422854916,1349,288
19177,Van Buren County,IA,2024,31-33,Manufacturing,4128,266484192,1241,168
19179,Wapello County,IA,2024,31-33,Manufacturing,2586,152415779,1133,87
19181,Warren County,IA,2024,31-33,Manufacturing,1398,74544650,1025,37
19183,Washington County,IA,2024,31-33,Manufacturing,565,26953828,917,11
19185,Wayne County,IA,2024,31-33,Manufacturing,87,3661780,809,1
19187,Webster County,IA,2024,31-33,Manufacturing,8577,655908625,1471,477
19189,Winnebago County,IA,2024,31-33,Manufacturing,6281,445049694,1363,305
19191,Winneshiek County,IA,2024,31-33,Manufacturing,4341,283207014,1255,180
19193,Woodbury County,IA,2024,31-33,Manufacturing,2755,164262956,1147,95
19195,Worth County,IA,2024,31-33,Manufacturing,1524,82306843,1039,42
19197,Wright County,IA,2024,31-33,Manufacturing,648,31357142,931,13
20001,Allen County,KS,2024,31-33,Manufacturing,7204,508405302,1357,347
20003,Anderson County,KS,2024,31-33,Manufacturing,4961,322247598,1249,204
20005,Atchison County,KS,2024,31-33,Manufacturing,3131,185792648,1141,107
20007,Barber County,KS,2024,31-33,Manufacturing,1716,92189101,1033,47
20009,Barton County,KS,2024,31-33,Manufacturing,715,34396355,925,14
20011,Bourbon County,KS,2024,31-33,Manufacturing,128,5438762,817,2
20013,Brown County,KS,2024,31-33,Manufacturing,10213,785112775,1478,573
20015,Butler County,KS,2024,31-33,Manufacturing,7506,534858056,1370,368
20017,Chase County,KS,2024,31-33,Manufacturing,5212,342120573,1262,219
20019,Chautauqua County,KS,2024,31-33,Manufacturing,3332,200001554,1154,117
20021,Cherokee County,KS,2024,31-33,Manufacturing,1867,101579761,1046,52
20023,Cheyenne County,KS,2024,31-33,Manufacturing,815,39765114,938,17
20025,Clark County,KS,2024,31-33,Manufacturing,177,7641991,830,2
20027,Clay County,KS,2024,31-33,Manufacturing,10572,819949786,1492,602
20029,Cloud County,KS,2024,31-33,Manufacturing,7814,562156058,1384,390
20031,Coffey County,KS,2024,31-33,Manufacturing,5469,362735252,1275,235
20033,Comanche County,KS,2024,31-33,Manufacturing,3539,214849990,1167,127
20035,Cowley County,KS,2024,31-33,Manufacturing,2023,111452683,1059,58
20037,Crawford County,KS,2024,31-33,Manufacturing,921,45567683,951,20
20039,Decatur County,KS,2024,31-33,Manufacturing,233,10219345,843,3
20041,Dickinson County,KS,2024,31-33,Manufacturing,10937,855747915,1505,632
20043,Doniphan County,KS,2024,31-33,Manufacturing,8128,590311634,1397,413
20045,Douglas County,KS,2024,31-33,Manufacturing,5733,384170972,1289,251
20047,Edwards County,KS,2024,31-33,Manufacturing,3752,230350281,1181,138
20049,Elk County,KS,2024,31-33,Manufacturing,2186,121929692,1073,65
20051,Ellis County,KS,2024,31-33,Manufacturing,1033,51816388,965,23
20053,Ellsworth County,KS,2024,31-33,Manufacturing,295,13140660,857,5
20055,Finney County,KS,2024,31-33,Manufacturing,11307,892440561,1518,663
20057,Ford County,KS,2024,31-33,Manufacturing,8448,619337111,1410,436
20059,Franklin County,KS,2024,31-33,Manufacturing,6003,406374416,1302,268
20061,Geary County,KS,2024,31-33,Manufacturing,3972,246576831,1194,149
20063,Gove County,KS,2024,31-33,Manufacturing,2355,132968708,1086,72
20065,Graham County,KS,2024,31-33,Manufacturing,1152,58574400,978,27
20067,Grant County,KS,2024,31-33,Manufacturing,362,16373032,870,6
20069,Gray County,KS,2024,31-33,Manufacturing,11684,930197220,1531,695
20071,Greeley County,KS,2024,31-33,Manufacturing,8775,649318809,1423,461
20073,Greenwood County,KS,2024,31-33,Manufacturing,6279,429357912,1315,286
20075,Hamilton County,KS,2024,31-33,Manufacturing,4197,263418494,1207,161
20077,Harper County,KS,2024,31-33,Manufacturing,2530,144582055,1099,80
20079,Harvey County,KS,2024,31-33,Manufacturing,1276,65753039,991,31
20081,Haskell County,KS,2024,31-33,Manufacturing,437,20064476,883,8
20083,Hodgeman County,KS,2024,31-33,Manufacturing,11,443274,775,1
20085,Jackson County,KS,2024,31-33,Manufacturing,9107,680121748,1436,486
20087,Jefferson County,KS,2024,31-33,Manufacturing,6561,453133784,1328,304
20089,Jewell County,KS,2024,31-33,Manufacturing,4429,281012437,1220,174
20091,Johnson County,KS,2024,31-33,Manufacturing,2711,156782060,1112,88
20093,Kearny County,KS,2024,31-33,Manufacturing,1407,73467005,1004,36
20095,Kingman County,KS,2024,31-33,Manufacturing,517,24091628,896,9
20097,Kiowa County,KS,2024,31-33,Manufacturing,41,1680280,788,1
20099,Labette County,KS,2024,31-33,Manufacturing,9446,711906929,1449,512
20101,Lane County,KS,2024,31-33,Manufacturing,6849,477714358,1341,323
20103,Leavenworth County,KS,2024,31-33,Manufacturing,4667,299308907,1233,187
20105,Lincoln County,KS,2024,31-33,Manufacturing,2898,169581047,1125,96
20107,Linn County,KS,2024,31-33,Manufacturing,1544,81677780,1017,40
20109,Logan County,KS,2024,31-33,Manufacturing,603,28512043,909,12
20111,Lyon County,KS,2024,31-33,Manufacturing,77,3208374,801,1
20113,McPherson County,KS,2024,31-33,Manufacturing,9791,744612683,1463,539
